"station","date","year","month","doy","rain","tmax","tmin"
"Dodoma",1982-06-15,1982,6,166,0,30,22.8
"Dodoma",1982-06-16,1982,6,167,4.3,32.1,22.1
"Dodoma",1982-06-17,1982,6,168,0,34.4,23
"Dodoma",1982-06-18,1982,6,169,0,29,22.1
"Dodoma",1982-06-19,1982,6,170,24.4,33.7,19.9
"Dodoma",1982-06-20,1982,6,171,1.3,31,20.5
"Dodoma",1982-06-21,1982,6,172,0,35.2,21.9
"Dodoma",1982-06-22,1982,6,173,2.1,35.1,23.2
"Dodoma",1982-06-23,1982,6,174,0,30.2,22.5
"Dodoma",1982-06-24,1982,6,175,0,34.6,20.1
"Dodoma",1982-06-25,1982,6,176,2.8,32.7,20.6
"Dodoma",1982-06-26,1982,6,177,5.4,39.9,23
"Dodoma",1982-06-27,1982,6,178,0,31.7,19.7
"Dodoma",1982-06-28,1982,6,179,0.9,33.8,18.1
"Dodoma",1982-06-29,1982,6,180,1.2,34.3,21.5
"Dodoma",1982-06-30,1982,6,181,NA,31,20.1
"Dodoma",1982-07-01,1982,7,182,0,34.1,21.1
"Dodoma",1982-07-02,1982,7,183,0,29.5,19.5
"Dodoma",1982-07-03,1982,7,184,0,34.1,20.6
"Dodoma",1982-07-04,1982,7,185,0,36.7,18.6
"Dodoma",1982-07-05,1982,7,186,0,35.1,19.6
"Dodoma",1982-07-06,1982,7,187,0,34.9,19.2
"Dodoma",1982-07-07,1982,7,188,0.6,30.8,22.2
"Dodoma",1982-07-08,1982,7,189,8.6,33.6,22.9
"Dodoma",1982-07-09,1982,7,190,0,27.7,18.7
"Dodoma",1982-07-10,1982,7,191,NA,32.9,19.9
"Dodoma",1982-07-11,1982,7,192,0,32,18.5
"Dodoma",1982-07-12,1982,7,193,NA,32.8,22.4
"Dodoma",1982-07-13,1982,7,194,0,31.7,20.6
"Dodoma",1982-07-14,1982,7,195,0,29.7,20.1
"Dodoma",1982-07-15,1982,7,196,12.6,32.8,21.2
"Dodoma",1982-07-16,1982,7,197,0.1,32.6,19
"Dodoma",1982-07-17,1982,7,198,2.3,32.4,20
"Dodoma",1982-07-18,1982,7,199,5,32.2,19.7
"Dodoma",1982-07-19,1982,7,200,6.1,32.6,18.9
"Dodoma",1982-07-20,1982,7,201,0,30,17.8
"Dodoma",1982-07-21,1982,7,202,0,29.2,19.2
"Dodoma",1982-07-22,1982,7,203,0,31,21.8
"Dodoma",1982-07-23,1982,7,204,0,31.7,21.4
"Dodoma",1982-07-24,1982,7,205,16.3,33.7,21.4
"Dodoma",1982-07-25,1982,7,206,2.5,32.3,21.6
"Dodoma",1982-07-26,1982,7,207,2.7,28.3,17.5
"Dodoma",1982-07-27,1982,7,208,8.1,30.9,18.2
"Dodoma",1982-07-28,1982,7,209,0,30.4,18.6
"Dodoma",1982-07-29,1982,7,210,0.9,33.3,19.9
"Dodoma",1982-07-30,1982,7,211,5,31.2,17.6
"Dodoma",1982-07-31,1982,7,212,4.5,33.2,19.3
"Dodoma",1982-08-01,1982,8,213,17,32.5,15.9
"Dodoma",1982-08-02,1982,8,214,0,28.2,18.5
"Dodoma",1982-08-03,1982,8,215,0.2,33.9,17.1
"Dodoma",1982-08-04,1982,8,216,2.7,30.2,17.4
"Dodoma",1982-08-05,1982,8,217,0,33.4,17.2
"Dodoma",1982-08-06,1982,8,218,12.8,31.7,19.6
"Dodoma",1982-08-07,1982,8,219,2.2,31.9,17.1
"Dodoma",1982-08-08,1982,8,220,5.7,31.5,19.6
"Dodoma",1982-08-09,1982,8,221,13.2,28.3,18.2
"Dodoma",1982-08-10,1982,8,222,15,31.9,19
"Dodoma",1982-08-11,1982,8,223,0,31.9,17.4
"Dodoma",1982-08-12,1982,8,224,10.9,28.3,17.9
"Dodoma",1982-08-13,1982,8,225,0,28.1,17.6
"Dodoma",1982-08-14,1982,8,226,0,32.5,17.8
"Dodoma",1982-08-15,1982,8,227,0,31.7,18
"Dodoma",1982-08-16,1982,8,228,0,33.4,19.6
"Dodoma",1982-08-17,1982,8,229,0,30.3,16.6
"Dodoma",1982-08-18,1982,8,230,2.8,33.7,16.9
"Dodoma",1982-08-19,1982,8,231,0,28.1,15.9
"Dodoma",1982-08-20,1982,8,232,5.7,32.8,18.2
"Dodoma",1982-08-21,1982,8,233,0,29,18
"Dodoma",1982-08-22,1982,8,234,9.6,28.6,16.7
"Dodoma",1982-08-23,1982,8,235,0,28.5,16.8
"Dodoma",1982-08-24,1982,8,236,3.5,27.2,16.6
"Dodoma",1982-08-25,1982,8,237,8.3,28.3,16.5
"Dodoma",1982-08-26,1982,8,238,0,28.3,21.7
"Dodoma",1982-08-27,1982,8,239,2.8,28.5,13.9
"Dodoma",1982-08-28,1982,8,240,15.6,27.9,17.4
"Dodoma",1982-08-29,1982,8,241,0,29.7,18.3
"Dodoma",1982-08-30,1982,8,242,0,31.8,15.8
"Dodoma",1982-08-31,1982,8,243,0,26.3,17.3
"Dodoma",1982-09-01,1982,9,244,4.6,29.5,16.3
"Dodoma",1982-09-02,1982,9,245,4.1,28.2,18.9
"Dodoma",1982-09-03,1982,9,246,5.2,29.2,17.2
"Dodoma",1982-09-04,1982,9,247,1.7,26.3,18.2
"Dodoma",1982-09-05,1982,9,248,0,24.8,16
"Dodoma",1982-09-06,1982,9,249,0.2,29.1,17.4
"Dodoma",1982-09-07,1982,9,250,0,26.7,16.7
"Dodoma",1982-09-08,1982,9,251,0.8,29.4,18
"Dodoma",1982-09-09,1982,9,252,0,24.2,17.9
"Dodoma",1982-09-10,1982,9,253,0,29.2,14.7
"Dodoma",1982-09-11,1982,9,254,0,27.2,17.6
"Dodoma",1982-09-12,1982,9,255,1,32.5,16.8
"Dodoma",1982-09-13,1982,9,256,0,25.9,14.9
"Dodoma",1982-09-14,1982,9,257,9.3,30.6,16.3
"Dodoma",1982-09-15,1982,9,258,0,29.6,15.1
"Dodoma",1982-09-16,1982,9,259,0,26.2,17.3
"Dodoma",1982-09-17,1982,9,260,0,27,18.8
"Dodoma",1982-09-18,1982,9,261,4.5,26.1,16.9
"Dodoma",1982-09-19,1982,9,262,NA,27.4,13.9
"Dodoma",1982-09-20,1982,9,263,0,27.4,14.1
"Dodoma",1982-09-21,1982,9,264,25,25.1,18.8
"Dodoma",1982-09-22,1982,9,265,13,28,16.4
"Dodoma",1982-09-23,1982,9,266,0,29.4,14.7
"Dodoma",1982-09-24,1982,9,267,0.3,29.7,16.2
"Dodoma",1982-09-25,1982,9,268,0,24.6,14.1
"Dodoma",1982-09-26,1982,9,269,NA,26.6,13.6
"Dodoma",1982-09-27,1982,9,270,0,25.5,13.8
"Dodoma",1982-09-28,1982,9,271,6.8,26.7,17
"Dodoma",1982-09-29,1982,9,272,0,26.8,15.6
"Dodoma",1982-09-30,1982,9,273,0,24.8,11
"Dodoma",1982-10-01,1982,10,274,0,26.3,15
"Dodoma",1982-10-02,1982,10,275,13.4,28.4,16.2
"Dodoma",1982-10-03,1982,10,276,0,26,14.1
"Dodoma",1982-10-04,1982,10,277,0,25.5,14.1
"Dodoma",1982-10-05,1982,10,278,0,27.3,12.8
"Dodoma",1982-10-06,1982,10,279,0,26.5,16.4
"Dodoma",1982-10-07,1982,10,280,0,27,16
"Dodoma",1982-10-08,1982,10,281,0,27.4,14.8
"Dodoma",1982-10-09,1982,10,282,0,25.3,15.9
"Dodoma",1982-10-10,1982,10,283,0,25.2,14
"Dodoma",1982-10-11,1982,10,284,0,23.7,15.9
"Dodoma",1982-10-12,1982,10,285,0,23.8,12.4
"Dodoma",1982-10-13,1982,10,286,0,27.4,16.2
"Dodoma",1982-10-14,1982,10,287,0,25.2,13
"Dodoma",1982-10-15,1982,10,288,0,25.6,14.4
"Dodoma",1982-10-16,1982,10,289,0,24.8,14.5
"Dodoma",1982-10-17,1982,10,290,0,24.5,15.7
"Dodoma",1982-10-18,1982,10,291,0,27,15.3
"Dodoma",1982-10-19,1982,10,292,0,24.9,16.2
"Dodoma",1982-10-20,1982,10,293,0,23.7,15.3
"Dodoma",1982-10-21,1982,10,294,0,23.7,13.7
"Dodoma",1982-10-22,1982,10,295,0,26.1,14
"Dodoma",1982-10-23,1982,10,296,0,22,14.3
"Dodoma",1982-10-24,1982,10,297,0,25.9,14.9
"Dodoma",1982-10-25,1982,10,298,0,22.5,13.5
"Dodoma",1982-10-26,1982,10,299,0,24.3,13.6
"Dodoma",1982-10-27,1982,10,300,0,22.7,13
"Dodoma",1982-10-28,1982,10,301,0,28.9,11.9
"Dodoma",1982-10-29,1982,10,302,0,26.5,16.6
"Dodoma",1982-10-30,1982,10,303,0,25.7,15.1
"Dodoma",1982-10-31,1982,10,304,0,26.9,13.8
"Dodoma",1982-11-01,1982,11,305,0,27.7,14.9
"Dodoma",1982-11-02,1982,11,306,0,22,16
"Dodoma",1982-11-03,1982,11,307,0,23.5,12.4
"Dodoma",1982-11-04,1982,11,308,0,26.6,15.4
"Dodoma",1982-11-05,1982,11,309,0,24.1,12.2
"Dodoma",1982-11-06,1982,11,310,0,25.9,14.8
"Dodoma",1982-11-07,1982,11,311,0,25.9,14.5
"Dodoma",1982-11-08,1982,11,312,0,25.1,14
"Dodoma",1982-11-09,1982,11,313,0,28.7,12
"Dodoma",1982-11-10,1982,11,314,0,25,13.5
"Dodoma",1982-11-11,1982,11,315,0,24.8,14.7
"Dodoma",1982-11-12,1982,11,316,0,26.2,17
"Dodoma",1982-11-13,1982,11,317,0,25.2,12.3
"Dodoma",1982-11-14,1982,11,318,0,21.7,11.5
"Dodoma",1982-11-15,1982,11,319,7.7,25,12.4
"Dodoma",1982-11-16,1982,11,320,0,22.6,13.5
"Dodoma",1982-11-17,1982,11,321,NA,25.4,13.1
"Dodoma",1982-11-18,1982,11,322,0,23.9,11.9
"Dodoma",1982-11-19,1982,11,323,0,20.9,11.1
"Dodoma",1982-11-20,1982,11,324,0,24,16.6
"Dodoma",1982-11-21,1982,11,325,0,24.7,14
"Dodoma",1982-11-22,1982,11,326,0,27.6,12.9
"Dodoma",1982-11-23,1982,11,327,0,26.2,13.1
"Dodoma",1982-11-24,1982,11,328,1.1,26.4,16.9
"Dodoma",1982-11-25,1982,11,329,0,25.9,16
"Dodoma",1982-11-26,1982,11,330,0,20,13
"Dodoma",1982-11-27,1982,11,331,0,25.6,16.3
"Dodoma",1982-11-28,1982,11,332,0,26.7,16
"Dodoma",1982-11-29,1982,11,333,6.4,22.3,14.8
"Dodoma",1982-11-30,1982,11,334,0,23.8,14.5
"Dodoma",1982-12-01,1982,12,335,0,22.5,10.3
"Dodoma",1982-12-02,1982,12,336,0,25.9,14.1
"Dodoma",1982-12-03,1982,12,337,0,25.2,12.4
"Dodoma",1982-12-04,1982,12,338,0,27.3,13.4
"Dodoma",1982-12-05,1982,12,339,0,24.9,15.1
"Dodoma",1982-12-06,1982,12,340,0,26.6,11.6
"Dodoma",1982-12-07,1982,12,341,NA,24.4,13.6
"Dodoma",1982-12-08,1982,12,342,0,25.9,12.9
"Dodoma",1982-12-09,1982,12,343,0,22.8,12.5
"Dodoma",1982-12-10,1982,12,344,0.7,22.8,13.6
"Dodoma",1982-12-11,1982,12,345,0,24.5,16.3
"Dodoma",1982-12-12,1982,12,346,0,26.3,15.6
"Dodoma",1982-12-13,1982,12,347,34.3,27.8,12.4
"Dodoma",1982-12-14,1982,12,348,8.8,24,15.4
"Dodoma",1982-12-15,1982,12,349,5.9,24.5,13
"Dodoma",1982-12-16,1982,12,350,NA,24.6,15
"Dodoma",1982-12-17,1982,12,351,0,27.8,14.7
"Dodoma",1982-12-18,1982,12,352,0,27.1,15.1
"Dodoma",1982-12-19,1982,12,353,0,24.8,14.7
"Dodoma",1982-12-20,1982,12,354,NA,25.3,15.5
"Dodoma",1982-12-21,1982,12,355,0.1,28,15
"Dodoma",1982-12-22,1982,12,356,0,26.8,15.9
"Dodoma",1982-12-23,1982,12,357,0,29.8,15.1
"Dodoma",1982-12-24,1982,12,358,NA,25.1,16.8
"Dodoma",1982-12-25,1982,12,359,5.8,25.7,14.8
"Dodoma",1982-12-26,1982,12,360,0,25.2,13.7
"Dodoma",1982-12-27,1982,12,361,13.6,25.8,14.4
"Dodoma",1982-12-28,1982,12,362,0,29.7,14.9
"Dodoma",1982-12-29,1982,12,363,0,25.9,13
"Dodoma",1982-12-30,1982,12,364,4.4,23.2,12.8
"Dodoma",1982-12-31,1982,12,365,0,24.3,14
